variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_a_iso,256,8,32,1,sub_6,46143,5913,0.4287,0.2692,0.958,0.0119,14656,88.27,0.1327,1
hier_a_iso,256,8,32,1,sub_7,46143,5913,0.4287,0.2751,0.958,0.0113,14656,88.66,0.1327,1
hier_a_iso,256,8,32,1,glue,18642,4245,0.4815,0.381,0.4995,0.0122,14656,62.62,0.1327,1
hier_a_iso,256,8,32,2,sub_0,46143,5913,0.4287,0.2524,1.0553,0.0138,14656,88.71,0.1279,1
hier_a_iso,256,8,32,2,sub_1,46143,5913,0.4287,0.284,0.9733,0.0146,14656,88.75,0.1279,1
hier_a_iso,256,8,32,2,sub_2,46143,5913,0.4287,0.2827,0.9611,0.021,14656,88.55,0.1279,1
hier_a_iso,256,8,32,2,sub_3,46143,5913,0.4287,0.2794,0.9581,0.0212,14656,88.23,0.1279,1
hier_a_iso,256,8,32,2,sub_4,46143,5913,0.4287,0.2807,0.9648,0.0204,14656,88.75,0.1279,1
hier_a_iso,256,8,32,2,sub_5,46143,5913,0.4287,0.2756,0.9654,0.0142,14656,88.61,0.1279,1
hier_a_iso,256,8,32,2,sub_6,46143,5913,0.4287,0.2766,0.961,0.0119,14656,88.42,0.1279,1
hier_a_iso,256,8,32,2,sub_7,46143,5913,0.4287,0.2825,0.9656,0.0115,14656,88.82,0.1279,1
hier_a_iso,256,8,32,2,glue,18642,4245,0.4815,0.3814,0.497,0.0125,14656,62.55,0.1279,1
hier_a_iso,256,8,32,3,sub_0,46143,5913,0.4287,0.2531,1.0283,0.0138,14656,88.52,0.1379,1
hier_a_iso,256,8,32,3,sub_1,46143,5913,0.4287,0.2821,0.9766,0.0132,14656,88.66,0.1379,1
hier_a_iso,256,8,32,3,sub_2,46143,5913,0.4287,0.2746,0.9626,0.018,14656,88.53,0.1379,1
hier_a_iso,256,8,32,3,sub_3,46143,5913,0.4287,0.2811,0.9572,0.0215,14656,88.65,0.1379,1
